GRZU1
GREEN - GREENDALE, NR                            
Daily Average Forecast Flow (ending at given date/time)
Units: CFSD
Created: 5/2/2021 15Z

DATE,TIME,FLOW
5/3/2021,12Z,860
5/4/2021,12Z,860
5/5/2021,12Z,860
5/6/2021,12Z,860
5/7/2021,12Z,860
5/8/2021,12Z,860
5/9/2021,12Z,860
5/10/2021,12Z,860
5/11/2021,12Z,860
5/12/2021,12Z,860
